epoch,start_utc,end_utc,training_seconds,validation_seconds,total_epoch_seconds,cumulative_seconds,learning_rate,total_training_loss,classification_loss,box_regression_loss,rpn_objectness_loss,rpn_box_loss,validation_precision,validation_recall,validation_map50,validation_map50_95,checkpoint_saved,device,batch_size,resize_policy
1,2026-09-19T13:07:44.320616+00:00,2026-09-19T13:13:56.188591+00:00,325.65163116700205,44.74589783299962,371.8686237499969,371.8686281250011,0.0005,1.094143532651302,0.480247185703367,0.4747388217265252,0.07098438957659528,0.06817313564481446,0.2062140011620257,0.33424571635278866,0.3032527012601589,0.1802181422488922,epoch_001.pth,mps,1,min480/max640 aspect preserving
2,2026-09-19T13:13:56.192165+00:00,2026-09-19T13:19:56.270819+00:00,317.4270660000002,41.2700435830011,360.0639597909976,731.9361307910003,0.001,0.7997395460805128,0.35466882576420905,0.3394049888765439,0.04504925608032499,0.060616475359434846,0.26050047117281955,0.38347403316781936,0.3424978277718953,0.21342646315259528,epoch_002.pth,mps,1,min480/max640 aspect preserving
3,2026-09-19T13:19:56.274958+00:00,2026-09-19T13:26:10.262400+00:00,326.0177252499998,46.492457792002824,373.9870981669992,1105.9273462910023,0.001,0.6594782790572135,0.2915014033988118,0.282622571637854,0.030913310984062265,0.054440993036485454,0.23909899038336144,0.4426280143726918,0.3769762770928542,0.23409653304561803,epoch_003.pth,mps,1,min480/max640 aspect preserving
