epoch,start_utc,end_utc,training_seconds,validation_seconds,total_epoch_seconds,cumulative_seconds,learning_rate,total_training_loss,classification_loss,box_regression_loss,rpn_objectness_loss,rpn_box_loss,validation_precision,validation_recall,validation_map50,validation_map50_95,checkpoint_saved,device,batch_size,resize_policy
1,2026-09-19T13:26:13.728975+00:00,2026-09-19T13:32:05.739693+00:00,308.8734001670018,41.68533983299858,352.0023800420022,352.0023839589994,0.0005,1.07473866738574,0.4749070155546069,0.4682822265177965,0.06782584163936553,0.063723583673971,0.22179259444914692,0.3619261401124377,0.3047201708181857,0.17554500041121243,epoch_001.pth,mps,1,min480/max640 aspect preserving
2,2026-09-19T13:32:05.744682+00:00,2026-09-19T13:37:55.632626+00:00,306.97921720799786,41.4189975410045,349.88360533300147,701.8909592089985,0.001,0.780520818962963,0.3470907468609512,0.33184105932805685,0.04147363373743428,0.06011537903652061,0.23602224039168915,0.40902618555719805,0.33130280752538727,0.20317662137027256,epoch_002.pth,mps,1,min480/max640 aspect preserving
3,2026-09-19T13:37:55.638363+00:00,2026-09-19T13:43:39.906448+00:00,301.51203458300006,41.31596008299675,344.26707037500455,1046.1637462500003,0.001,0.6398175067850389,0.28279839070513846,0.2706281059011817,0.031691190291763635,0.05469981988695508,0.2756534277353793,0.44850457511289077,0.3754036097177505,0.2385913469082795,epoch_003.pth,mps,1,min480/max640 aspect preserving
